CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Tenure Months,Monthly Charges,Total Charges,Avg Monthly Spend,Churn Score,Churn Label,Churn Value,CLTV,Customer Tenure Group,High Value Customer,Service Utilization,Churn Reason,Churn Reason Cleaned,Churn Reason Grouped,Streaming Services,Electronic Check User,Autopay User,Support Score
8098-LLAZX,1,United States,California,Jacumba,91934,"32.649787, -116.2237",32.649787,-116.2237,Female,Yes,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,4,95.45,396.1,99.025,85,Yes,1,3677,Short Term,No,Few,Service dissatisfaction,Service dissatisfaction,Service Issues,Yes,1,0,0
0265-EDXBD,1,United States,California,Mount Laguna,91948,"32.830852, -116.444601",32.830852,-116.444601,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,32,74.9,2303.35,71.9796875,69,Yes,1,4105,Medium Term,No,Few,Lack of self-service on Website,Lack of self-service on Website,Customer Service,No,1,0,0
7563-BIUPC,1,United States,California,Borrego Springs,92004,"33.200369, -116.192313",33.200369,-116.192313,Male,No,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,5,80.6,415.55,83.11,69,Yes,1,5715,Short Term,Yes,Few,Network reliability,Network reliability,Service Issues,Yes,1,0,0
2321-OMBXY,1,United States,California,Carlsbad,92009,"33.098018, -117.258203",33.098018,-117.258203,Female,No,Yes,No,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),38,80.3,3058.65,80.49078947368422,81,Yes,1,2071,Medium Term,No,Multiple,Limited range of services,Limited range of services,Service Issues,Yes,0,1,2
2840-XANRC,1,United States,California,Del Mar,92014,"32.948262, -117.256086",32.948262,-117.256086,Male,Yes,Yes,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,24,93.15,2231.05,92.96041666666667,73,Yes,1,2212,Medium Term,No,Multiple,Lack of affordable download/upload speed,Lack of affordable download/upload speed,Service Issues,Yes,1,0,1
5020-ZSTTY,1,United States,California,El Cajon,92020,"32.79697, -116.969082",32.79697,-116.969082,Female,Yes,No,No,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),54,82.45,4350.1,80.55740740740741,83,Yes,1,4149,Long Term,No,Multiple,Long distance charges,Long distance charges,Pricing,Yes,0,1,2
5804-LEPIM,1,United States,California,Escondido,92029,"33.079834, -117.134275",33.079834,-117.134275,Female,Yes,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,2,70.35,139.05,69.525,73,Yes,1,2671,Short Term,No,Few,Extra data charges,Extra data charges,Pricing,No,1,0,0
0122-OAHPZ,1,United States,California,Oceanside,92057,"33.254497, -117.285879",33.254497,-117.285879,Female,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,7,73.85,511.25,73.03571428571429,67,Yes,1,2473,Short Term,No,Few,Price too high,Price too high,Pricing,No,1,0,0
2868-SNELZ,1,United States,California,Pala,92059,"33.384345, -117.072619",33.384345,-117.072619,Female,No,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,2,80.6,155.8,77.9,92,Yes,1,2683,Short Term,No,Few,Product dissatisfaction,Product dissatisfaction,Service Issues,No,0,0,1
4322-RCYMT,1,United States,California,Palomar Mountain,92060,"33.309852, -116.823091",33.309852,-116.823091,Male,No,Yes,No,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),68,75.8,5293.95,77.85220588235293,81,Yes,1,4903,Long Term,No,Multiple,Service dissatisfaction,Service dissatisfaction,Service Issues,Yes,0,1,2
6680-NENYN,1,United States,California,Pauma Valley,92061,"33.313828, -116.940501",33.313828,-116.940501,Female,No,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,43,104.6,4759.85,110.69418604651163,91,Yes,1,5250,Medium Term,No,Multiple,Lack of self-service on Website,Lack of self-service on Website,Customer Service,Yes,1,0,1
1343-EHPYB,1,United States,California,Ranchita,92066,"33.215251, -116.53633",33.215251,-116.53633,Male,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,63,103.4,6603.0,104.80952380952381,98,Yes,1,4352,Long Term,No,Multiple,Network reliability,Network reliability,Service Issues,Yes,1,0,1
2034-GDRCN,1,United States,California,Valley Center,92082,"33.25283, -116.986079",33.25283,-116.986079,Female,No,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,2,90.4,168.2,84.1,76,Yes,1,4157,Short Term,No,Few,Don't know,Don't know,Other,Yes,1,0,0
0219-YTZUE,1,United States,California,San Diego,92103,"32.747484, -117.166877",32.747484,-117.166877,Male,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),4,84.8,371.9,92.975,73,Yes,1,4939,Short Term,No,Few,Don't know,Don't know,Other,No,0,1,1
0623-IIHUG,1,United States,California,San Diego,92104,"32.741499, -117.127409",32.741499,-117.127409,Female,Yes,No,No,No,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,21,41.9,840.1,40.00476190476191,97,Yes,1,4778,Medium Term,No,Few,Don't know,Don't know,Other,Yes,1,0,1
4572-DVCGN,1,United States,California,San Diego,92105,"32.741859, -117.090353",32.741859,-117.090353,Female,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),10,80.25,846.0,84.6,85,Yes,1,3598,Short Term,No,Few,Poor expertise of online support,Poor expertise of online support,Customer Service,Yes,0,1,0
9057-MSWCO,1,United States,California,San Diego,92108,"32.774046, -117.142454",32.774046,-117.142454,Male,Yes,Yes,No,No,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),27,30.75,805.1,29.81851851851852,91,Yes,1,2927,Medium Term,No,Few,Poor expertise of phone support,Poor expertise of phone support,Customer Service,No,0,1,1
1010-DIAUQ,1,United States,California,San Diego,92116,"32.765299, -117.122565",32.765299,-117.122565,Male,No,No,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),5,96.5,492.55,98.51,98,Yes,1,5383,Short Term,Yes,Multiple,Price too high,Price too high,Pricing,Yes,0,1,1
0259-GBZSH,1,United States,California,San Diego,92122,"32.85723, -117.209774",32.85723,-117.209774,Male,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,2,85.65,181.5,90.75,73,Yes,1,3878,Short Term,No,Few,Product dissatisfaction,Product dissatisfaction,Service Issues,Yes,1,0,0
9601-BRXPO,1,United States,California,San Diego,92129,"32.961064, -117.134917",32.961064,-117.134917,Female,No,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),25,104.95,2566.5,102.66,66,Yes,1,3642,Medium Term,No,Multiple,Service dissatisfaction,Service dissatisfaction,Service Issues,Yes,0,1,2
6905-NIQIN,1,United States,California,San Diego,92154,"32.578103, -117.012975",32.578103,-117.012975,Male,No,No,No,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,1,50.65,50.65,50.65,76,Yes,1,2431,Short Term,No,Few,Don't know,Don't know,Other,No,0,0,0
5167-ZFFMM,1,United States,California,Indio,92201,"33.713891, -116.237257",33.713891,-116.237257,Male,No,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),1,90.85,90.85,90.85,81,Yes,1,3424,Short Term,No,Few,Network reliability,Network reliability,Service Issues,Yes,0,1,0
4895-TMWIR,1,United States,California,Indian Wells,92210,"33.537646, -116.291089",33.537646,-116.291089,Male,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,11,19.95,214.75,19.522727272727273,80,Yes,1,5888,Short Term,Yes,Few,Limited range of services,Limited range of services,Service Issues,No,0,0,0
0533-BNWKF,1,United States,California,Palm Desert,92211,"33.762759, -116.324817",33.762759,-116.324817,Female,Yes,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,55,85.45,4874.7,88.63090909090909,100,Yes,1,5502,Long Term,Yes,Few,Lack of affordable download/upload speed,Lack of affordable download/upload speed,Service Issues,No,1,0,1
6599-CEBNN,1,United States,California,Desert Hot Springs,92240,"33.948558, -116.516976",33.948558,-116.516976,Female,No,No,No,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),34,73.95,2524.45,74.24852941176471,94,Yes,1,5795,Medium Term,Yes,Few,Long distance charges,Long distance charges,Pricing,No,0,1,0
0979-PHULV,1,United States,California,Holtville,92250,"32.811001, -115.152865",32.811001,-115.152865,Male,No,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),69,99.45,7007.6,101.55942028985508,80,Yes,1,4020,Long Term,No,Multiple,Extra data charges,Extra data charges,Pricing,Yes,0,1,1
4800-VHZKI,1,United States,California,Niland,92257,"33.345825, -115.596574",33.345825,-115.596574,Female,No,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,1,19.9,19.9,19.9,92,Yes,1,3351,Short Term,No,Few,Price too high,Price too high,Pricing,No,0,0,0
7989-CHGTL,1,United States,California,North Palm Springs,92258,"33.906496, -116.569499",33.906496,-116.569499,Male,No,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,1,19.6,19.6,19.6,95,Yes,1,3448,Short Term,No,Few,Product dissatisfaction,Product dissatisfaction,Service Issues,No,0,0,0
0334-GDDSO,1,United States,California,Ocotillo,92259,"32.698964, -115.886656",32.698964,-115.886656,Male,Yes,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,3,81.35,233.7,77.89999999999999,73,Yes,1,2818,Short Term,No,Few,Service dissatisfaction,Service dissatisfaction,Service Issues,No,1,0,0
0578-SKVMF,1,United States,California,Seeley,92273,"32.790282, -115.689559",32.790282,-115.689559,Female,No,Yes,No,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,22,83.3,1845.9,83.90454545454546,88,Yes,1,3804,Medium Term,No,Few,Lack of self-service on Website,Lack of self-service on Website,Customer Service,Yes,1,0,0
5564-NEMQO,1,United States,California,Thermal,92274,"33.53604, -116.119222",33.53604,-116.119222,Female,Yes,No,No,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),1,75.3,75.3,75.3,67,Yes,1,4902,Short Term,No,Few,Network reliability,Network reliability,Service Issues,No,0,1,1
9063-ZGTUY,1,United States,California,Adelanto,92301,"34.667815, -117.536183",34.667815,-117.536183,Female,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,61,19.4,1182.55,19.38606557377049,82,Yes,1,4221,Long Term,No,Few,Don't know,Don't know,Other,No,0,0,0
2957-LOLHO,1,United States,California,Apple Valley,92307,"34.55082, -117.122396",34.55082,-117.122396,Male,No,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),12,45.4,518.9,43.24166666666667,68,Yes,1,2887,Short Term,No,Few,Don't know,Don't know,Other,No,0,1,0
7752-XUSCI,1,United States,California,Crestline,92325,"34.248061, -117.29028",34.248061,-117.29028,Female,No,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,60,105.9,6396.45,106.6075,84,Yes,1,4105,Long Term,No,Multiple,Don't know,Don't know,Other,Yes,1,0,1
4110-PFEUZ,1,United States,California,Daggett,92327,"34.875144, -116.821698",34.875144,-116.821698,Female,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,1,69.55,69.55,69.55,73,Yes,1,2792,Short Term,No,Few,Competitor had better devices,Competitor had better devices,Competition,No,0,0,0
0256-LTHVJ,1,United States,California,Ludlow,92338,"34.702766, -116.093376",34.702766,-116.093376,Female,No,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,28,81.05,2227.1,79.53928571428571,98,Yes,1,5201,Medium Term,No,Few,Competitor had better devices,Competitor had better devices,Competition,Yes,1,0,0
0880-TKATG,1,United States,California,Lucerne Valley,92356,"34.508417, -116.856103",34.508417,-116.856103,Male,No,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,4,101.15,385.9,96.475,84,Yes,1,4417,Short Term,No,Multiple,Competitor had better devices,Competitor had better devices,Competition,Yes,1,0,1
3811-VBYBZ,1,United States,California,Lytle Creek,92358,"34.238162, -117.534306",34.238162,-117.534306,Male,No,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,7,99.8,673.25,96.17857142857143,98,Yes,1,2031,Short Term,No,Multiple,Competitor had better devices,Competitor had better devices,Competition,Yes,1,0,0
4640-UHDOS,1,United States,California,Phelan,92371,"34.441123, -117.537886",34.441123,-117.537886,Female,No,Yes,No,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,13,55.95,734.35,56.48846153846154,91,Yes,1,4498,Medium Term,No,Few,Competitor had better devices,Competitor had better devices,Competition,Yes,1,0,0
3583-EKAPL,1,United States,California,Redlands,92373,"34.003243, -117.138286",34.003243,-117.138286,Male,No,No,No,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,1,55.0,55.0,55.0,71,Yes,1,4877,Short Term,No,Few,Competitor had better devices,Competitor had better devices,Competition,Yes,1,0,0
9399-APLBT,1,United States,California,Rialto,92377,"34.156758, -117.404686",34.156758,-117.404686,Female,No,Yes,No,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,1,74.7,74.7,74.7,80,Yes,1,5980,Short Term,Yes,Few,Competitor had better devices,Competitor had better devices,Competition,No,1,0,0
2359-KMGLI,1,United States,California,Running Springs,92382,"34.186211, -117.07683",34.186211,-117.07683,Male,No,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,24,80.25,1861.5,77.5625,77,Yes,1,4418,Medium Term,No,Few,Competitor had better devices,Competitor had better devices,Competition,No,1,0,0
0306-JAELE,1,United States,California,Tecopa,92389,"35.824572, -116.274755",35.824572,-116.274755,Male,No,No,No,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,5,96.1,453.4,90.67999999999999,66,Yes,1,4192,Short Term,No,Multiple,Competitor had better devices,Competitor had better devices,Competition,Yes,1,0,1
6227-HWPWX,1,United States,California,Victorville,92392,"34.486835, -117.362274",34.486835,-117.362274,Female,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),15,69.0,994.8,66.32,73,Yes,1,5671,Medium Term,Yes,Few,Competitor had better devices,Competitor had better devices,Competition,No,0,1,0
0447-BEMNG,1,United States,California,Wrightwood,92397,"34.358321, -117.618263",34.358321,-117.618263,Female,No,Yes,No,No,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),48,45.3,2145.0,44.6875,65,Yes,1,4926,Medium Term,No,Multiple,Price too high,Price too high,Pricing,Yes,0,1,2
5949-XIKAE,1,United States,California,San Bernardino,92401,"34.105935, -117.2914",34.105935,-117.2914,Female,No,Yes,No,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,8,83.55,680.05,85.00625,65,Yes,1,2879,Short Term,No,Few,Product dissatisfaction,Product dissatisfaction,Service Issues,Yes,1,0,0
8372-JUXUI,1,United States,California,San Bernardino,92410,"34.106922, -117.297553",34.106922,-117.297553,Male,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,74.35,74.35,74.35,93,Yes,1,2814,Short Term,No,Few,Service dissatisfaction,Service dissatisfaction,Service Issues,No,1,0,0
0388-EOPEX,1,United States,California,Riverside,92503,"33.890046, -117.455583",33.890046,-117.455583,Female,No,Yes,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,2,74.4,139.4,69.7,77,Yes,1,4263,Short Term,No,Few,Lack of self-service on Website,Lack of self-service on Website,Customer Service,No,1,0,1
8205-OTCHB,1,United States,California,Riverside,92506,"33.930931, -117.361788",33.930931,-117.361788,Male,No,No,No,No,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),22,43.75,903.6,41.07272727272727,66,Yes,1,3099,Medium Term,No,Multiple,Network reliability,Network reliability,Service Issues,Yes,0,1,1
6235-VDHOM,1,United States,California,Riverside,92509,"34.004379, -117.447864",34.004379,-117.447864,Female,Yes,No,No,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,5,28.45,131.05,26.21,89,Yes,1,4099,Short Term,No,Few,Limited range of services,Limited range of services,Service Issues,No,1,0,0
7783-YKGDV,1,United States,California,March Air Reserve Base,92518,"33.888323, -117.277533",33.888323,-117.277533,Female,No,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),12,99.7,1238.45,103.20416666666667,76,Yes,1,2538,Short Term,No,Multiple,Lack of affordable download/upload speed,Lack of affordable download/upload speed,Service Issues,Yes,0,1,2
5609-CEBID,1,United States,California,Hemet,92544,"33.644585, -116.871544",33.644585,-116.871544,Female,Yes,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,20,94.1,1782.4,89.12,87,Yes,1,2666,Medium Term,No,Multiple,Long distance charges,Long distance charges,Pricing,Yes,1,0,1
7218-HKQFK,1,United States,California,Homeland,92548,"33.761894, -117.120868",33.761894,-117.120868,Male,No,Yes,No,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,2,94.2,167.5,83.75,72,Yes,1,3715,Short Term,No,Multiple,Don't know,Don't know,Other,Yes,1,0,1
4636-QRJKY,1,United States,California,Idyllwild,92549,"33.755039, -116.741796",33.755039,-116.741796,Female,No,Yes,No,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,6,80.5,502.85,83.80833333333334,98,Yes,1,5032,Short Term,No,Few,Price too high,Price too high,Pricing,No,1,0,1
5956-VKDTT,1,United States,California,Moreno Valley,92557,"33.970661, -117.255039",33.970661,-117.255039,Female,Yes,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,5,74.35,334.8,66.96000000000001,82,Yes,1,5273,Short Term,No,Few,Product dissatisfaction,Product dissatisfaction,Service Issues,No,1,0,0
9412-GHEEC,1,United States,California,Murrieta,92563,"33.581045, -117.14719",33.581045,-117.14719,Male,No,No,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),40,104.8,4131.95,103.29875,88,Yes,1,3492,Medium Term,No,Multiple,Service dissatisfaction,Service dissatisfaction,Service Issues,Yes,0,1,2
0257-ZESQC,1,United States,California,Perris,92571,"33.828289, -117.201666",33.828289,-117.201666,Female,Yes,Yes,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),27,75.2,1929.35,71.4574074074074,99,Yes,1,4517,Medium Term,No,Few,Lack of self-service on Website,Lack of self-service on Website,Customer Service,No,0,1,1
6825-UYPFK,1,United States,California,Sun City,92586,"33.707483, -117.200006",33.707483,-117.200006,Female,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),23,75.6,1758.6,76.4608695652174,81,Yes,1,2115,Medium Term,No,Few,Network reliability,Network reliability,Service Issues,No,0,1,0
8397-MVTAZ,1,United States,California,Sun City,92587,"33.69887, -117.25071",33.69887,-117.25071,Male,No,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,34,100.05,3480.0,102.3529411764706,72,Yes,1,2568,Medium Term,No,Multiple,Don't know,Don't know,Other,Yes,1,0,1
9282-IZGQK,1,United States,California,Irvine,92612,"33.643095, -117.810896",33.643095,-117.810896,Female,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,1,85.0,85.0,85.0,80,Yes,1,5679,Short Term,Yes,Few,Don't know,Don't know,Other,Yes,1,0,0
1342-JPNKI,1,United States,California,Lake Forest,92630,"33.644849, -117.684254",33.644849,-117.684254,Male,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),10,86.05,834.1,83.41,85,Yes,1,2966,Short Term,No,Few,Don't know,Don't know,Other,Yes,0,1,0
2817-NTQDO,1,United States,California,Huntington Beach,92646,"33.666301, -117.969501",33.666301,-117.969501,Male,No,No,No,No,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),13,45.55,597.0,45.92307692307692,74,Yes,1,4856,Medium Term,No,Multiple,Poor expertise of online support,Poor expertise of online support,Customer Service,Yes,0,1,2
